candidate_id,bid_volume,record_type,chapter_id,chapter_level,chapter_number,title,form_name,source_file,source_section,source_page,source_page_end,origin_type,source_tender_file,source_clause,match_method,confidence,review_status,content_role,fact_kind,evidence_strength,parameter_value_type,applicable_product,applicable_material,report_or_certificate_no,validity_status,reuse_decision,quality_tier,allowed_for_bid,table_index,table_rows,table_columns,media_relationship_id,media_target,media_sha256,media_width,media_height,content_sha256,notes
business-media-0037,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId44,word/media/image36.jpg,733fd1f46083892a1dcc6580ae13e00c45e4127615db8149719410eaadb3535d,1394,2024,733fd1f46083892a1dcc6580ae13e00c45e4127615db8149719410eaadb3535d,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0038,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId45,word/media/image37.jpg,fc75b73fe74b87176b9aa86fbebc52d1ad470a38d73cfef47a9f2be46bb5edc5,1394,2024,fc75b73fe74b87176b9aa86fbebc52d1ad470a38d73cfef47a9f2be46bb5edc5,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0039,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId46,word/media/image38.jpg,25878a1df871873689d2ce7b3d8ae025b60beeaf4ae7fc7c7638190bc68c7593,1394,2024,25878a1df871873689d2ce7b3d8ae025b60beeaf4ae7fc7c7638190bc68c7593,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0040,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId47,word/media/image39.jpg,1407a490167ed37647844fd68f9c9950f47c8ba963e567e8028c2763245c8e70,1394,2024,1407a490167ed37647844fd68f9c9950f47c8ba963e567e8028c2763245c8e70,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0041,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId48,word/media/image40.jpg,2e147a29772973926b0dfd5a365a1bb599ca0f0252b319c73f5078966a166146,1394,2024,2e147a29772973926b0dfd5a365a1bb599ca0f0252b319c73f5078966a166146,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0042,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId49,word/media/image41.jpg,762587b9416fa3f6514e734472a023e84529830f5d003159c835654d36fb4031,1394,2024,762587b9416fa3f6514e734472a023e84529830f5d003159c835654d36fb4031,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0043,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId50,word/media/image42.jpg,d1863474c9d78ec3073e4aef107bf1be5fad8b93604cad70d5ec6e126405956a,1394,2024,d1863474c9d78ec3073e4aef107bf1be5fad8b93604cad70d5ec6e126405956a,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0044,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId51,word/media/image43.jpg,6b0ec51859995ced006e155ba9519ed947aa8ed76aa14d3f8ab0e6044297569c,1394,2024,6b0ec51859995ced006e155ba9519ed947aa8ed76aa14d3f8ab0e6044297569c,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0045,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId52,word/media/image44.jpg,aa93e7c2acc11d35f4813bf2e87c966c41565d9d15d9a498ced30360903df80b,1394,2024,aa93e7c2acc11d35f4813bf2e87c966c41565d9d15d9a498ced30360903df80b,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0046,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId53,word/media/image45.jpg,de0bed79e919de35e1c9fafc9cd21f6ccd67f4959a84c21319336316deb274a3,1394,2024,de0bed79e919de35e1c9fafc9cd21f6ccd67f4959a84c21319336316deb274a3,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0047,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId54,word/media/image46.jpg,db890694adec2bef56cf0d1a50763fac813ab7f5bd2c4831eebe005a4ba0525b,1394,2024,db890694adec2bef56cf0d1a50763fac813ab7f5bd2c4831eebe005a4ba0525b,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0048,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId55,word/media/image47.jpg,3bb05837dbb6f95249deb4602375185705d080305623f4de31b675113cf098f3,1394,2024,3bb05837dbb6f95249deb4602375185705d080305623f4de31b675113cf098f3,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0049,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId56,word/media/image48.jpg,a40ca74d0d9d70f112309b301b7e2903335af99d4552b51f982e9f399b3bc85a,1394,2024,a40ca74d0d9d70f112309b301b7e2903335af99d4552b51f982e9f399b3bc85a,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0050,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId57,word/media/image49.jpg,cac7d1aa201e7d30c2a5f1098f62be0668f10c80e4fa574158937373c7e88f58,1394,2024,cac7d1aa201e7d30c2a5f1098f62be0668f10c80e4fa574158937373c7e88f58,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0051,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId58,word/media/image50.jpg,d7a1e93abb144ffa264120bdb7de8309cd87025739b28caa0063feccadcf0ca6,1394,2024,d7a1e93abb144ffa264120bdb7de8309cd87025739b28caa0063feccadcf0ca6,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0052,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId59,word/media/image51.jpg,d068fd718dfc6b154741e2f4a08b699832826eb02b4cb62d15b175672e3fcab8,1394,2024,d068fd718dfc6b154741e2f4a08b699832826eb02b4cb62d15b175672e3fcab8,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0053,business,media,business-chapter-025,5,（7）,（7）国家企业信用信息公示系统查询截图,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.1.国家企业信用信息公示系统查询结果 / （7）国家企业信用信息公示系统查询截图,20,20,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId60,word/media/image52.jpg,d3f899fb6093512dcfde9205ad3acf525bad5a763f59b32406dc3de982e91b6b,1394,2024,d3f899fb6093512dcfde9205ad3acf525bad5a763f59b32406dc3de982e91b6b,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-chapter-026,business,chapter,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,56,62,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,manual_review_before_skeleton_reuse,review_only,false,,,,,,,,,ada3dbdafe31c86bf5a11992df1cb06ecc4ee480e439d7860ba43b5d71d043ad,
business-media-0054,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId61,word/media/image53.png,39c850079ff42241b22c3a728f7e9687ec702ca266827db03f0e4061554b6718,620,875,39c850079ff42241b22c3a728f7e9687ec702ca266827db03f0e4061554b6718,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0055,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId62,word/media/image54.png,2d290d5e4e2517313c89eb770713cdd51363c143e3c97066d57f58e430b2ac97,619,879,2d290d5e4e2517313c89eb770713cdd51363c143e3c97066d57f58e430b2ac97,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0056,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId63,word/media/image55.png,431a4b2c1ac6afc0eee696e32fc9241bfc6919972e3832169b3dc2b44498a6b2,623,880,431a4b2c1ac6afc0eee696e32fc9241bfc6919972e3832169b3dc2b44498a6b2,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0057,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId64,word/media/image56.png,ebff0b63d6055e468fdf3a012356e72c4eebbaf30f7d85c7d01985fed648279b,625,879,ebff0b63d6055e468fdf3a012356e72c4eebbaf30f7d85c7d01985fed648279b,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0058,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId65,word/media/image57.png,98c2da32ec6b19b940f810b81999a1308be45f140adc4b170bc94624c52e8636,617,885,98c2da32ec6b19b940f810b81999a1308be45f140adc4b170bc94624c52e8636,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0059,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId66,word/media/image58.png,99bc84e786a34966dc48740144264b96216ef2a2eae1ba85e9bbc7e0176581da,627,881,99bc84e786a34966dc48740144264b96216ef2a2eae1ba85e9bbc7e0176581da,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0060,business,media,business-chapter-026,4,5.2.2.,5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,,assets/template_words/商务补充文件.docx,(三)补充文件 / 5. 符合招标文件投标人资格要求的证明文件 / 5.2查询报告及截图 / 5.2.2.信用中国”（www.creditchina.gov.cn）中的查询结果,57,57,uncertain,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,none,0.35,needs_manual_review,泰昌可复用企业事实,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId67,word/media/image59.png,f219fce04bd549fb6cc1f92912cc8b79cee45a3b43080db72fa5988cb849a9bc,621,879,f219fce04bd549fb6cc1f92912cc8b79cee45a3b43080db72fa5988cb849a9bc,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-chapter-027,business,chapter,business-chapter-027,2,6.,6.财务状况,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况,63,63,tender_mandated,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,财务状况,normalized_exact,0.98,source_matched,敏感/限制/待复核内容,,,,,"[""物资类通用""]",,needs_review,historical_reference_skeleton_candidate,review_only,false,,,,,,,,,34136a0e52ca77e6f24a517e77754af55897a9f153ccbe253fbe6234f1338562,
business-table-004,business,table,business-chapter-027,2,6.,6.财务状况,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况,64,64,tender_mandated,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,财务状况,normalized_exact,0.98,source_matched,敏感/限制/待复核内容,,,,,"[""物资类通用""]",,needs_review,preserve_structure_review_before_reuse,review_only,false,4,15,6,,,,,,c5d80e7c59fee37a2364740a4846e0f770074ac356f647bcf4a66b09f1cf49df,首行：年份 财务指标 | 202 2 年 | 202 3 年 | 202 4 年 | 平均
business-chapter-028,business,chapter,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,64,90,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,manual_review_before_skeleton_reuse,review_only,false,,,,,,,,,e6335257deb327d8c05335c8b4b297b3d79f4135ed68abf4317755a7d86ee5ea,
business-media-0061,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId68,word/media/image60.jpeg,c4e0092ac6da98a1f615215fd77e9676faccadc945529224b33229377394e6e9,1328,1879,c4e0092ac6da98a1f615215fd77e9676faccadc945529224b33229377394e6e9,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0062,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId69,word/media/image61.jpeg,bbc159622bbad926dc6994ab9734dd5d145ecbe625cf3a84afdbafac535e65dc,1328,1879,bbc159622bbad926dc6994ab9734dd5d145ecbe625cf3a84afdbafac535e65dc,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0063,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId70,word/media/image62.jpeg,91fec8d639640cb986f1011e7e9b0ea37242accf3ed9bfd200ff9bdcb487ad82,1328,1879,91fec8d639640cb986f1011e7e9b0ea37242accf3ed9bfd200ff9bdcb487ad82,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0064,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId71,word/media/image63.jpeg,6928880316c7cfeb898fd7ae98ea6eccd2aba42191595b8cf324a51e78711c19,1328,1879,6928880316c7cfeb898fd7ae98ea6eccd2aba42191595b8cf324a51e78711c19,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0065,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId72,word/media/image64.jpeg,eafd1c8cf57a773f3bf6593cfbd603659f294e548b9d823b206e3bfdc4a0303b,1328,1879,eafd1c8cf57a773f3bf6593cfbd603659f294e548b9d823b206e3bfdc4a0303b,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0066,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId73,word/media/image65.jpg,48cdc3cfbf314d07defd8a354d9fc3abf4c1249064b9679172b3991ad69f3077,2340,1654,48cdc3cfbf314d07defd8a354d9fc3abf4c1249064b9679172b3991ad69f3077,Word内嵌媒体未导出；不得直接提升为正式图片资产
business-media-0067,business,media,business-chapter-028,3,6.1.,6.1.新增2024年审计报告,,assets/template_words/商务补充文件.docx,(三)补充文件 / 6.财务状况 / 6.1.新增2024年审计报告,65,65,reference_layout_only,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,,evidence_layout_heuristic,0.68,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId74,word/media/image66.jpeg,4fb687371dab1199cc7b62e6c902c057a682d28a69f46c379a0ad763c272f1e5,1328,1879,4fb687371dab1199cc7b62e6c902c057a682d28a69f46c379a0ad763c272f1e5,Word内嵌媒体未导出；不得直接提升为正式图片资产
