candidate_id,bid_volume,record_type,chapter_id,chapter_level,chapter_number,title,form_name,source_file,source_section,source_page,source_page_end,origin_type,source_tender_file,source_clause,match_method,confidence,review_status,content_role,fact_kind,evidence_strength,parameter_value_type,applicable_product,applicable_material,report_or_certificate_no,validity_status,reuse_decision,quality_tier,allowed_for_bid,table_index,table_rows,table_columns,media_relationship_id,media_target,media_sha256,media_width,media_height,content_sha256,notes
technical-media-0057,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId65,word/media/image56.jpg,9fa23e38de83b035aaa99cd93cd8ae90a8e3c6370bf5e7da58f3fb91b2060bd8,1654,2339,9fa23e38de83b035aaa99cd93cd8ae90a8e3c6370bf5e7da58f3fb91b2060bd8,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0058,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId66,word/media/image57.jpg,ecbe4af54d4146566dc24029f6fbea4c5480d0a6aa8946d838bd359faa6bdc87,1654,2339,ecbe4af54d4146566dc24029f6fbea4c5480d0a6aa8946d838bd359faa6bdc87,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0059,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId67,word/media/image58.jpg,c2bb7eabfb0800e7b1969a3f6722e001628ec8c746a1a5bfd804a5a049a9af97,1654,2339,c2bb7eabfb0800e7b1969a3f6722e001628ec8c746a1a5bfd804a5a049a9af97,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0060,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId68,word/media/image59.jpg,4970ecb2a4e6bdf4cb5d6f28aa2bddf393a7e5ab2644343d099a8f902366afb1,1654,2339,4970ecb2a4e6bdf4cb5d6f28aa2bddf393a7e5ab2644343d099a8f902366afb1,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0061,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId69,word/media/image60.jpg,e30ef45e1f198d56d9981b076d0bdd4eddf465ba76b2e8d1abd6abf08787bb37,1654,2339,e30ef45e1f198d56d9981b076d0bdd4eddf465ba76b2e8d1abd6abf08787bb37,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0062,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId70,word/media/image61.jpg,7d7df167353c4e64195a430db91b1a20af85dc4708d3a136fffff2dd42a1403d,1654,2339,7d7df167353c4e64195a430db91b1a20af85dc4708d3a136fffff2dd42a1403d,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0063,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId71,word/media/image62.jpg,d384368f58e664b0a0d2ab5b2fb1c95d3e39e7cc36561fd8a286fb75eb120f8f,1654,2339,d384368f58e664b0a0d2ab5b2fb1c95d3e39e7cc36561fd8a286fb75eb120f8f,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0064,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId72,word/media/image63.jpg,f5ffc8858fd65ede793997e978fc99d99e582fa951efca1d4d3afa922501c87e,1654,2339,f5ffc8858fd65ede793997e978fc99d99e582fa951efca1d4d3afa922501c87e,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0065,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId73,word/media/image64.jpg,501de4054c85aa8765ecc623897193c049c739f6d4af29ea79bd8a1ddd49d838,1654,2339,501de4054c85aa8765ecc623897193c049c739f6d4af29ea79bd8a1ddd49d838,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0066,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId74,word/media/image65.jpg,6fed6f1cf1bcc90042cf7fcd7ea30ab0ef17638b90d96092656c42d57851ece4,1654,2339,6fed6f1cf1bcc90042cf7fcd7ea30ab0ef17638b90d96092656c42d57851ece4,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0067,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId75,word/media/image66.jpg,2f19ea5f9dd00119cd15f688e46131dfdb49362c2bd6b66f02f84c3ddbda4e54,1654,2339,2f19ea5f9dd00119cd15f688e46131dfdb49362c2bd6b66f02f84c3ddbda4e54,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0068,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId76,word/media/image67.jpg,e8c46e6c5b395eb98fd62963a9243ee283e792223c2f98a26f28f35009f8c059,1654,2339,e8c46e6c5b395eb98fd62963a9243ee283e792223c2f98a26f28f35009f8c059,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0069,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId77,word/media/image68.jpg,5279f545baf18cb5e7c1843ca15a17be53bbc418c7b2df3910975c3a1df20c2f,1654,2339,5279f545baf18cb5e7c1843ca15a17be53bbc418c7b2df3910975c3a1df20c2f,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0070,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId78,word/media/image69.jpg,67f8934f7796f71de6de9cc258257cb6f5864bd1556edbf5c3cdf57e18af4a28,1654,2339,67f8934f7796f71de6de9cc258257cb6f5864bd1556edbf5c3cdf57e18af4a28,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0071,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId79,word/media/image70.jpg,84d0c4d9f0c0247b21976840f5ac53da5ec7e04f69cce52d43c1346e6ad9b3b6,1654,2339,84d0c4d9f0c0247b21976840f5ac53da5ec7e04f69cce52d43c1346e6ad9b3b6,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0072,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId80,word/media/image71.jpg,fcc454fa145d64bb716006242e3a5ee9f39514d71563dec238eb627057766c52,1654,2339,fcc454fa145d64bb716006242e3a5ee9f39514d71563dec238eb627057766c52,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0073,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId81,word/media/image72.jpg,d7f85b7c051cae9048e229d60841833f24b1a6fb662494c6d8cf25db217c86a0,1654,2339,d7f85b7c051cae9048e229d60841833f24b1a6fb662494c6d8cf25db217c86a0,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0074,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId82,word/media/image73.jpg,02cc8a3c0a5347efcebd1f8229a4383cdfa8bce4ef659b9b32b9aa1b977142c1,1654,2339,02cc8a3c0a5347efcebd1f8229a4383cdfa8bce4ef659b9b32b9aa1b977142c1,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0075,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId83,word/media/image74.jpg,52560ad73352446c499e69d0ca8641b24b1898a1b933c79a07fbb5c40d89035b,1158,1544,52560ad73352446c499e69d0ca8641b24b1898a1b933c79a07fbb5c40d89035b,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0076,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId84,word/media/image75.jpg,ba88677238ebc45d33ca257b24e05beebf6b72dc5bc2893b1ba1335b68fddf06,1026,1521,ba88677238ebc45d33ca257b24e05beebf6b72dc5bc2893b1ba1335b68fddf06,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0077,technical,media,technical-chapter-029,5,5.3.1.1.,5.3.1.1.ESG(环境、社会、公司治理)报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.1.ESG(环境、社会、公司治理)报告,54,54,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId85,word/media/image76.jpg,72244390c9dcaea2105a21bb02786856c196a167f8deb4f4080acbe2939b0af9,1654,2339,72244390c9dcaea2105a21bb02786856c196a167f8deb4f4080acbe2939b0af9,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-chapter-030,technical,chapter,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,93,127,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,manual_review_before_skeleton_reuse,review_only,false,,,,,,,,,173a802485d358d01375b4e5125103457307d9b8c554341e6a053fc4da2cebdb,
technical-media-0078,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId86,word/media/image77.jpeg,ae963dfcf71f9799cc19dd87f0391312b42e349ada9e3e9224770aca1556108e,1268,876,ae963dfcf71f9799cc19dd87f0391312b42e349ada9e3e9224770aca1556108e,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0079,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId87,word/media/image78.jpeg,008a622e3cadaed0086bf3b694f2b4aac67f5035dc9508e3716452cc8c07ba48,1269,1795,008a622e3cadaed0086bf3b694f2b4aac67f5035dc9508e3716452cc8c07ba48,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0080,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId88,word/media/image79.jpg,7676682119e67ac95c1aa46edef7c0246cd051acdc56254f041d06148e5b3d93,1654,2339,7676682119e67ac95c1aa46edef7c0246cd051acdc56254f041d06148e5b3d93,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0081,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId89,word/media/image80.jpg,abc124dd59231e5210b800cc45e4fd0bb257c659497319bef94bdf35abf06bf8,1654,2339,abc124dd59231e5210b800cc45e4fd0bb257c659497319bef94bdf35abf06bf8,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0082,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId90,word/media/image81.jpg,75a55052413c4c3f3f59fe2d8db711cfe85b9d3ead02cc11b7518b634d56816d,1654,2339,75a55052413c4c3f3f59fe2d8db711cfe85b9d3ead02cc11b7518b634d56816d,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0083,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId91,word/media/image82.jpg,505574f70c8373493a09b4b45a54a0f00dc677b25d88a503d0bb18a67578dcd3,1654,2339,505574f70c8373493a09b4b45a54a0f00dc677b25d88a503d0bb18a67578dcd3,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0084,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId92,word/media/image83.jpg,b723af831e8c1da0377ee03de1f0eaccf5f042666af713c77b0cc0fec3521fad,1290,1860,b723af831e8c1da0377ee03de1f0eaccf5f042666af713c77b0cc0fec3521fad,Word内嵌媒体未导出；不得直接提升为正式图片资产
technical-media-0085,technical,media,technical-chapter-030,5,5.3.1.2,5.3.1.2废水、废气、废固报告,,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.2废水、废气、废固报告,94,94,tender_scoring_derived,assets/template_words/包1_完整招标文件_92475576192439826/SL2655招标文件-预审.docx,5.针对评审要素，需要补充的其他文件,parent_scoring_section,0.78,needs_manual_review,正式证据包候选,,,,,"[""物资类通用""]",,needs_review,inventory_only_needs_original_evidence_or_manual_promotion,review_only,false,,,,rId93,word/media/image84.jpg,2a4552c37c164a62a9f58310079a8ac63ea59d1c3fd99252d1957b7515398b29,1654,2339,2a4552c37c164a62a9f58310079a8ac63ea59d1c3fd99252d1957b7515398b29,Word内嵌媒体未导出；不得直接提升为正式图片资产
