candidate_id,bid_volume,record_type,title,source_file,source_section,source_page,fact_kind,report_or_certificate_no,content_sha256,media_sha256,media_width,media_height,file_exact_status,visual_status,visual_phash,visual_hamming_distance,visual_protection_reason,text_status,business_key,business_status,dedup_status,match_scope,matched_record_ids,evidence_bundle_id,manual_review_required,promotion_eligible,quality_tier,allowed_for_bid,decision_reason
technical-media-0180,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,4d06d19fa6e8a901b8b884ca585698c4a397edf97723016fd740b60048cdd182,4d06d19fa6e8a901b8b884ca585698c4a397edf97723016fd740b60048cdd182,1266,896,no_exact_match,no_visual_match,e4e4e4e4e4e4a4e1,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0181,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,45195f8bee4e47710ca597eb6c3c3ebceb3284c6db080bb71b2918601271b7a4,45195f8bee4e47710ca597eb6c3c3ebceb3284c6db080bb71b2918601271b7a4,1266,896,no_exact_match,no_visual_match,e4e4e4e4e4e4e6e1,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0182,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,129a7e6af77b22cf1ef6b1b9045682366e629a2644581f2f60e15a8456b0ea65,129a7e6af77b22cf1ef6b1b9045682366e629a2644581f2f60e15a8456b0ea65,1266,896,no_exact_match,no_visual_match,e4e4e4e4e4e4a4a1,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0183,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,dbf025261d689648d4ab7cdd250880b270f8f7fee1256266f7a1cde87d8ffcb9,dbf025261d689648d4ab7cdd250880b270f8f7fee1256266f7a1cde87d8ffcb9,1266,896,no_exact_match,no_visual_match,e4e4e4e4e4a4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0184,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,2a1c872b67a3a7db46b3313009322a8dcdff534a9700896b85c340d3f3805783,2a1c872b67a3a7db46b3313009322a8dcdff534a9700896b85c340d3f3805783,1266,896,no_exact_match,no_visual_match,a5e4e4e4e4a4a4a0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0185,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,c12fe72eb8f3241c200f60ea786e626ca516be879117d3452258a60393b598da,c12fe72eb8f3241c200f60ea786e626ca516be879117d3452258a60393b598da,1266,896,no_exact_match,no_visual_match,a5e4e4e4e4a4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0186,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,09c1811bab2bfac3e34f6b24df4f92dd420825e0f479003e49e9e17f1ae16e0e,09c1811bab2bfac3e34f6b24df4f92dd420825e0f479003e49e9e17f1ae16e0e,1266,896,no_exact_match,no_visual_match,e7e5e5e7e7e4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0187,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,907dc5d91f6a5d7206423b2cd24c72d282a4c87e329c724cbf432311fde012ff,907dc5d91f6a5d7206423b2cd24c72d282a4c87e329c724cbf432311fde012ff,1266,896,no_exact_match,no_visual_match,e5e5e5e5e7e4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0188,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,a636c8f0462e7c80c281abdb00f25448f75f6a4dd946f2b1cc30c177a9a65dbe,a636c8f0462e7c80c281abdb00f25448f75f6a4dd946f2b1cc30c177a9a65dbe,1266,896,no_exact_match,no_visual_match,a3e5e5e7a6a4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0189,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,460e556efd2fc6ce3ed0726d7fa480b971482a7901927d98594d3ac92c6186fd,460e556efd2fc6ce3ed0726d7fa480b971482a7901927d98594d3ac92c6186fd,1266,896,no_exact_match,no_visual_match,e1e5e5e4e6e4eca4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0190,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,18dfc0395d8edd86b06494f728321fe980e171c6ee99e0d1e390ea690ff7227b,18dfc0395d8edd86b06494f728321fe980e171c6ee99e0d1e390ea690ff7227b,1266,896,no_exact_match,no_visual_match,e1e7e4e4e6e4e4e4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0191,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,bf3744267213a5b9332cd6638767488bfe5ea26709e08d6085fb95e0d9075d9f,bf3744267213a5b9332cd6638767488bfe5ea26709e08d6085fb95e0d9075d9f,1266,896,no_exact_match,no_visual_match,e1e6e4e4e4e4e4e4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0192,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,d618cc382e34bbc29e00aae8e09e2cefd90acd98d0d99f0868e774ee365e06e8,d618cc382e34bbc29e00aae8e09e2cefd90acd98d0d99f0868e774ee365e06e8,1266,896,no_exact_match,no_visual_match,e3e6e4e6e6e6e4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0193,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,cbfa1adbe08d5c953bc60fe48eecdca525172b25d2be7ed764bcbc53e3355c57,cbfa1adbe08d5c953bc60fe48eecdca525172b25d2be7ed764bcbc53e3355c57,1266,896,no_exact_match,no_visual_match,e7e7e5e5e7e6e6a6,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0194,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,93398ed9505c900f521a40a7250013d8037269466507d0ee11001b97503920ac,93398ed9505c900f521a40a7250013d8037269466507d0ee11001b97503920ac,1266,896,no_exact_match,no_visual_match,e5e5e5e7e7e4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0195,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,7d3bbfaeec6195463e91886c268f67b775a2ec8610132d321d6328e72fe4758b,7d3bbfaeec6195463e91886c268f67b775a2ec8610132d321d6328e72fe4758b,1266,896,no_exact_match,no_visual_match,e3e5e5e7e7e6e4e4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0196,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,ef642cc9bbd436c10e5adf4e4d5af9f4ba4617c8822cc5f049184c6885b7a94a,ef642cc9bbd436c10e5adf4e4d5af9f4ba4617c8822cc5f049184c6885b7a94a,1266,896,no_exact_match,no_visual_match,e4e4e4e4e5a5a6a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0197,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,0f2d0b4d3c24ad74f47b7c2887ac0fb7c4e05b95ca2454b57991bb336d6b6900,0f2d0b4d3c24ad74f47b7c2887ac0fb7c4e05b95ca2454b57991bb336d6b6900,1266,896,no_exact_match,no_visual_match,e4e4e4e4e4a4a4a0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0198,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,e4937144f78c917cce35d891010431dfbad6bc063128a8841657d83a76122534,e4937144f78c917cce35d891010431dfbad6bc063128a8841657d83a76122534,1266,896,no_exact_match,no_visual_match,e5e4e6e4e4e4a4a0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0199,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,87ad2a1ccddf2a192547bf53d1b08fa48c1d355c650cbdfd92a0f8b9b7e70cdb,87ad2a1ccddf2a192547bf53d1b08fa48c1d355c650cbdfd92a0f8b9b7e70cdb,1266,896,no_exact_match,no_visual_match,a4e4e4e4a4a4a4a0,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0200,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,c4af23301f74fb31d8ef6fa7cd5e0d3ad860bbcdf345cc8418d24e8fd15356a9,c4af23301f74fb31d8ef6fa7cd5e0d3ad860bbcdf345cc8418d24e8fd15356a9,1266,896,no_exact_match,no_visual_match,e4e4e4e6a4a4a0a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0201,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,31c270ea5c69f62f477b3c53ee683b56228f689a9f21706547fe8d805d2bf11e,31c270ea5c69f62f477b3c53ee683b56228f689a9f21706547fe8d805d2bf11e,1266,896,no_exact_match,no_visual_match,e4e4e4e4a4a4a4a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0202,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,b5f835eecad5da3df19dea7e70a6bee97f4a0fbfc73d93dafe2976a9f21fe245,b5f835eecad5da3df19dea7e70a6bee97f4a0fbfc73d93dafe2976a9f21fe245,1266,896,no_exact_match,no_visual_match,c4c4e4e4a5a5a0a4,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0203,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,e97c06c633a17d44138476d0cb74a73a86c82067653dd007e5f7700e9f37cbe0,e97c06c633a17d44138476d0cb74a73a86c82067653dd007e5f7700e9f37cbe0,1266,896,no_exact_match,no_visual_match,a6e6e4e4e4a0a6a3,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0204,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,7167ca95781d13fffada8f95c0b68372ea26a3f512e0fc5e22dc1bf1e34d1687,7167ca95781d13fffada8f95c0b68372ea26a3f512e0fc5e22dc1bf1e34d1687,1266,1794,no_exact_match,no_visual_match,213108090d25003b,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0205,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,6f378f37f3d9726674ad92b526bffc943cc22f6ea1039b521c4d9f178d6572c2,6f378f37f3d9726674ad92b526bffc943cc22f6ea1039b521c4d9f178d6572c2,1266,1794,no_exact_match,no_visual_match,2524312521282023,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0206,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,e532619bdb66aeb9b43064d73be15c4ab35452989fabbe3778fc3dcfc71e2e07,e532619bdb66aeb9b43064d73be15c4ab35452989fabbe3778fc3dcfc71e2e07,1266,1794,no_exact_match,no_visual_match,09242408152d0021,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0207,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,14eada201b5a1b1dfa5eb9e4133b7a98878707361abb8fc46c654ad51b51a5f6,14eada201b5a1b1dfa5eb9e4133b7a98878707361abb8fc46c654ad51b51a5f6,2480,3507,no_exact_match,no_visual_match,21610105210d0d27,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0208,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,243a5e315cac2d81d05a72ea98e399e27106120b13fd404b949d484ef9f467e0,243a5e315cac2d81d05a72ea98e399e27106120b13fd404b949d484ef9f467e0,2480,3507,no_exact_match,no_visual_match,6911013336252527,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0209,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,fe03037ef1dede2608a9233124fc4dfaf42c2d5d6bbecfa192d382e705f6a716,fe03037ef1dede2608a9233124fc4dfaf42c2d5d6bbecfa192d382e705f6a716,2480,3507,no_exact_match,no_visual_match,3115112105002129,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0210,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,0c9d3db2992fa6c0947e1037fbb2e0c0804ce3a9caa8b65b14815c9cde34e109,0c9d3db2992fa6c0947e1037fbb2e0c0804ce3a9caa8b65b14815c9cde34e109,2480,3507,no_exact_match,no_visual_match,3130102430302023,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0211,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,1393e09bba405f82a4af004e0e5fca422d64dd61fee4f928f3426bd64e38a0b2,1393e09bba405f82a4af004e0e5fca422d64dd61fee4f928f3426bd64e38a0b2,2480,3507,no_exact_match,no_visual_match,3130142810182003,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0212,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,d0274ac9d196c08640ee7cad22a11cacab3c4a586616ead6097edb9233b13faa,d0274ac9d196c08640ee7cad22a11cacab3c4a586616ead6097edb9233b13faa,2480,3507,no_exact_match,no_visual_match,3530212130282023,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0213,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,c8c61095bf5479acc55310b11f49a1363fdf8dd43a02fc9360323ee72bae2ce3,c8c61095bf5479acc55310b11f49a1363fdf8dd43a02fc9360323ee72bae2ce3,2480,3507,no_exact_match,no_visual_match,3130043031102023,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0214,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,0bfda44641e2fd39b58e1dc50ac06dacf20f129be02e06bacfd46afbd96e0450,0bfda44641e2fd39b58e1dc50ac06dacf20f129be02e06bacfd46afbd96e0450,2480,3507,no_exact_match,no_visual_match,25302c2421210021,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0215,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,27d45bfaecca6b10b021a628715ab4397e9c65c9e2bc77dc5b5e99ee18cd26f9,27d45bfaecca6b10b021a628715ab4397e9c65c9e2bc77dc5b5e99ee18cd26f9,2480,3507,no_exact_match,no_visual_match,29280220222c2423,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0216,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,b630e6eac6d57dfab5e52a9bef9c22e814969094598d5ba3240e344861779059,b630e6eac6d57dfab5e52a9bef9c22e814969094598d5ba3240e344861779059,2480,3507,no_exact_match,no_visual_match,29201621262c2c23,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0217,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,b16e56f9cafc28e0fb0de1541d68a982432ba183f61c3260bececd7ccbff5140,b16e56f9cafc28e0fb0de1541d68a982432ba183f61c3260bececd7ccbff5140,1266,1794,no_exact_match,no_visual_match,3121202121250023,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0218,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,29da3b347c2441d62f0fd2263384829c04fa4442a293699e67478e85ff2cb50c,29da3b347c2441d62f0fd2263384829c04fa4442a293699e67478e85ff2cb50c,1266,1794,no_exact_match,no_visual_match,3131200021250021,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0219,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,61bc444155ff62f00d4e6df72c28654c64f614de2c5d1f9d4790f61ce2e72637,61bc444155ff62f00d4e6df72c28654c64f614de2c5d1f9d4790f61ce2e72637,2480,3507,no_exact_match,no_visual_match,2c7c383920213029,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-media-0220,technical,media,5.3.1.3.现状环境影响评估报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.3.现状环境影响评估报告,128,,,427d2c5357d95c28d19c59b964f33bea89e691d4e3b71598a295d6b245a84ab9,427d2c5357d95c28d19c59b964f33bea89e691d4e3b71598a295d6b245a84ab9,2480,3507,no_exact_match,no_visual_match,3b3a2a2a3a3a2622,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核
technical-chapter-032,technical,chapter,5.3.1.4.绿色发展规划报告,assets/template_words/技术补充文件.docx,（二）专项投标文件 / 5.针对评审要素，需要补充的其他文件 / 5.3.绿色低碳生产及绿色回收 / 5.3.1.建立了绿色生产 / 5.3.1.4.绿色发展规划报告,218,,,340c8844e8e885d5c2c26bfc93a01de6aa5672fcc48c8ca89e53c30bb5bbdd50,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
