access_scope,allowed_for_bid,applicable_sections,applicable_volumes,approved_candidate,bid_volume,candidate_id,caption_policy,category_label,classification_confidence,content_sha256,decision,dedup_status,dedup_status_label,description,doc_owner,enterprise,evidence_bundle_id,evidence_type,evidence_type_label,fact_source_allowed_for_enterprise,formal_bid_ready,formal_caption,ingestion_action,ingestion_block_reason,ingestion_eligible,ingestion_readiness,manual_review_required,material_category,media_sha256,origin_source_domain,origin_type,product_families,quality_tier,quality_tier_after_review,quality_tier_label,ready_for_ingestion,record_type,requires_fact_cross_check_for_precise_values,review_status,review_status_after_review,review_status_label,reviewed_at,reviewed_target_library_label,reviewed_title,reviewer,sensitivity,sensitivity_label,source_authorization_basis,source_authorized,source_display_name,source_document_name,source_domain,source_file,source_page,source_section,tags,target_library,target_library_label,tenant_visibility,title,usage_restriction,validity_status,visible_field_violations
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0179,formal_material_caption,绿色低碳资料,0.9,1d7699a120bdd2cff304c017d6b48f3a9853a3bd089393399ef749a5a0e1c81f,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,1d7699a120bdd2cff304c017d6b48f3a9853a3bd089393399ef749a5a0e1c81f,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第066项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0180,formal_material_caption,绿色低碳资料,0.9,4d06d19fa6e8a901b8b884ca585698c4a397edf97723016fd740b60048cdd182,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,4d06d19fa6e8a901b8b884ca585698c4a397edf97723016fd740b60048cdd182,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第067项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0181,formal_material_caption,绿色低碳资料,0.9,45195f8bee4e47710ca597eb6c3c3ebceb3284c6db080bb71b2918601271b7a4,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,45195f8bee4e47710ca597eb6c3c3ebceb3284c6db080bb71b2918601271b7a4,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第068项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0182,formal_material_caption,绿色低碳资料,0.9,129a7e6af77b22cf1ef6b1b9045682366e629a2644581f2f60e15a8456b0ea65,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,129a7e6af77b22cf1ef6b1b9045682366e629a2644581f2f60e15a8456b0ea65,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第069项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0183,formal_material_caption,绿色低碳资料,0.9,dbf025261d689648d4ab7cdd250880b270f8f7fee1256266f7a1cde87d8ffcb9,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,dbf025261d689648d4ab7cdd250880b270f8f7fee1256266f7a1cde87d8ffcb9,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第070项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0184,formal_material_caption,绿色低碳资料,0.9,2a1c872b67a3a7db46b3313009322a8dcdff534a9700896b85c340d3f3805783,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,2a1c872b67a3a7db46b3313009322a8dcdff534a9700896b85c340d3f3805783,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第071项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0185,formal_material_caption,绿色低碳资料,0.9,c12fe72eb8f3241c200f60ea786e626ca516be879117d3452258a60393b598da,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,c12fe72eb8f3241c200f60ea786e626ca516be879117d3452258a60393b598da,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第072项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0186,formal_material_caption,绿色低碳资料,0.9,09c1811bab2bfac3e34f6b24df4f92dd420825e0f479003e49e9e17f1ae16e0e,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,09c1811bab2bfac3e34f6b24df4f92dd420825e0f479003e49e9e17f1ae16e0e,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第073项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0187,formal_material_caption,绿色低碳资料,0.9,907dc5d91f6a5d7206423b2cd24c72d282a4c87e329c724cbf432311fde012ff,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,907dc5d91f6a5d7206423b2cd24c72d282a4c87e329c724cbf432311fde012ff,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第074项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0188,formal_material_caption,绿色低碳资料,0.9,a636c8f0462e7c80c281abdb00f25448f75f6a4dd946f2b1cc30c177a9a65dbe,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,a636c8f0462e7c80c281abdb00f25448f75f6a4dd946f2b1cc30c177a9a65dbe,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第075项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0189,formal_material_caption,绿色低碳资料,0.9,460e556efd2fc6ce3ed0726d7fa480b971482a7901927d98594d3ac92c6186fd,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,460e556efd2fc6ce3ed0726d7fa480b971482a7901927d98594d3ac92c6186fd,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第076项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0190,formal_material_caption,绿色低碳资料,0.9,18dfc0395d8edd86b06494f728321fe980e171c6ee99e0d1e390ea690ff7227b,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,18dfc0395d8edd86b06494f728321fe980e171c6ee99e0d1e390ea690ff7227b,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第077项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0191,formal_material_caption,绿色低碳资料,0.9,bf3744267213a5b9332cd6638767488bfe5ea26709e08d6085fb95e0d9075d9f,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,bf3744267213a5b9332cd6638767488bfe5ea26709e08d6085fb95e0d9075d9f,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第078项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0192,formal_material_caption,绿色低碳资料,0.9,d618cc382e34bbc29e00aae8e09e2cefd90acd98d0d99f0868e774ee365e06e8,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,d618cc382e34bbc29e00aae8e09e2cefd90acd98d0d99f0868e774ee365e06e8,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第079项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
