access_scope,applicable_sections,applicable_volumes,approved_candidate,bid_volume,candidate_id,caption_policy,category_label,classification_confidence,content_sha256,decision,dedup_confirmation,dedup_status,dedup_status_label,description,doc_owner,enterprise,evidence_bundle_id,evidence_type,evidence_type_label,fact_source_allowed_for_enterprise,formal_caption,formal_display_quality_verified,ingestion_action,ingestion_block_reason,ingestion_eligible,machine_recommendation,manual_review_required,material_category,media_sha256,origin_type,original_evidence_path,original_evidence_verified,product_boundary_verified,product_families,quality_tier,quality_tier_label,record_type,required_check,review_group_id,review_notes,review_status,review_status_label,reviewed_at,reviewed_target_library_label,reviewed_title,reviewer,sensitive_authorized,sensitivity,sensitivity_label,source_display_name,source_document_name,source_domain,source_file,source_page,source_section,tags,target_library,target_library_label,tenant_visibility,timeliness_verified,title,validity_status,visible_field_violations
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0095,formal_material_caption,绿色低碳资料,0.9,7e276076b1bf3e5f5d38090c8bd2f9adadbda7d9d15d3b90027b5292c1770caf,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-d22222f2e42ebcd19b82,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,7e276076b1bf3e5f5d38090c8bd2f9adadbda7d9d15d3b90027b5292c1770caf,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0096,formal_material_caption,绿色低碳资料,0.9,52c95a4974b1987552d0e0a41ed4d07b0d53cbd4babcad29413207e43954d3d2,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-84fab749a03c95ea0121,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,52c95a4974b1987552d0e0a41ed4d07b0d53cbd4babcad29413207e43954d3d2,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0097,formal_material_caption,绿色低碳资料,0.9,c2c1ed62ff99e26e54cc55d895b693d405ab00fd02d5609667a27721e8169e0a,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-432665b09a49c00cfc77,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,c2c1ed62ff99e26e54cc55d895b693d405ab00fd02d5609667a27721e8169e0a,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0098,formal_material_caption,绿色低碳资料,0.9,896b6e54ad4881c2024096a98d272e83897dbe16bac74ee777765c605a86ab91,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-1768b6e3c2dab35f1d93,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,896b6e54ad4881c2024096a98d272e83897dbe16bac74ee777765c605a86ab91,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0099,formal_material_caption,绿色低碳资料,0.9,4ae368b5a75aa330492e3c6006120acf50d37b3cd550478ebff34e1157e030e6,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-290cb8e7311fa166bcc6,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,4ae368b5a75aa330492e3c6006120acf50d37b3cd550478ebff34e1157e030e6,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0100,formal_material_caption,绿色低碳资料,0.9,b8f2add01f97c112665ccf459a70c292055e1a079986518e53cc85d604f42d7d,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-a314c62b62deda8b46d3,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,b8f2add01f97c112665ccf459a70c292055e1a079986518e53cc85d604f42d7d,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0101,formal_material_caption,绿色低碳资料,0.9,16f8e4105db610ef9ad1f92d563fd7fa1788542d9e9cc7c3700a1d45314a2ec3,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-6696ef55ee6a371d5f01,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,16f8e4105db610ef9ad1f92d563fd7fa1788542d9e9cc7c3700a1d45314a2ec3,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0102,formal_material_caption,绿色低碳资料,0.9,b5e7e6503b048ccb870d2ab8c567dcbf1da812e0cc8ddfc1af1ec11726369712,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-82fcc7b55f699ab3a862,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,b5e7e6503b048ccb870d2ab8c567dcbf1da812e0cc8ddfc1af1ec11726369712,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0103,formal_material_caption,绿色低碳资料,0.9,479898c47c7870c1d96be4afab55ba9197ae55f0dbaf9894b048c7bdc32bc2e1,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-ed71691c5d0f839c03cd,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,479898c47c7870c1d96be4afab55ba9197ae55f0dbaf9894b048c7bdc32bc2e1,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0104,formal_material_caption,绿色低碳资料,0.9,f6f6a57e66448f67112dcf237c767f9b28e4b101b68a0167edf577521429f964,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-237de03be082f7692b2f,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,f6f6a57e66448f67112dcf237c767f9b28e4b101b68a0167edf577521429f964,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0105,formal_material_caption,绿色低碳资料,0.9,499873f6405540c10e11678f274279f9ecd017bb9f69eecc22a291668de10c58,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-1b55d486b2ffa623cee3,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,499873f6405540c10e11678f274279f9ecd017bb9f69eecc22a291668de10c58,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0106,formal_material_caption,绿色低碳资料,0.9,9986821bf3488d4ae04a8f9b21c06aa8f88a5eb44d39c8c9a6f6b4c6a09ddcea,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-5201c85412fa4e649d2e,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,9986821bf3488d4ae04a8f9b21c06aa8f88a5eb44d39c8c9a6f6b4c6a09ddcea,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0107,formal_material_caption,绿色低碳资料,0.9,588d8803f7b67b04a43e4a0013cb1ed5f987a44b15c9b00aaba9c132eaa928b3,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-5c44ec2b7eff6b5a758b,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,588d8803f7b67b04a43e4a0013cb1ed5f987a44b15c9b00aaba9c132eaa928b3,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0108,formal_material_caption,绿色低碳资料,0.9,9faab1147ebaafa065624fd2f9808e2ef15677050d630a71f5f42cfe1f5568fe,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-563e861273189c0c7c28,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,9faab1147ebaafa065624fd2f9808e2ef15677050d630a71f5f42cfe1f5568fe,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0109,formal_material_caption,绿色低碳资料,0.9,ba09806dd491589dff85535255125521d1a320f0e21a14b79a3c20f32352b35e,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-87b5bcb05af280e21ef8,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,ba09806dd491589dff85535255125521d1a320f0e21a14b79a3c20f32352b35e,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告""]","[""技术标""]",False,technical,technical-media-0110,formal_material_caption,绿色低碳资料,0.9,9fc2e200f1380cc03b9b37a78e7f94de68cd477d4d218839566a52232e962998,,,possible_visual_duplicate,视觉疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,taichang-visual-review-22d25ab9ecb81a60f30e,green_low_carbon,绿色低碳资料,False,资料：泰昌绿色低碳资料,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,泰昌企业资料,9fc2e200f1380cc03b9b37a78e7f94de68cd477d4d218839566a52232e962998,tender_scoring_derived,,否,不适用,[],review_only,仅限人工复核,media,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G054,,needs_manual_review,需要人工复核,,产品库资料,泰昌绿色低碳资料历史候选第94页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,94,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.2废水、废气、废固报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌绿色低碳资料历史候选第94页,needs_review,[]
